Product Name,Hair Type,Comment,Sentiment Score,Tags,Category,User Name,Comment Date,Product URL,Product Image,Description,Price,Analyzed Date
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,maayos lahat ng items may pa freebie din ang saya lang.☺️ nakakatuwa ang ganda at ang ayos ng pagkapacked wala damage. Thank you seller. will buy again soon.☺️,0.9163504242897034,daily-use; softening; repair,Conditioner,r*****s,2022-03-21T08:50:22.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,"At least 99.07% Natural | Sulfate-free | Silicone-free | Paraben-free

Best for: Lessening hair fall and breakage



80% experienced less hair fall*

90% observed thicker hair*

✓ Fortifies strands against breakage with hydrolyzed wheat protein

✓ Softens & smoothens strands with sunflower, avocado & soybean oils

✓ Toxin-free For even stronger hair, use after our Natural Strengthening Shampoo.

*30-day clinical trial with continued use",₱199,2025-12-02 22:56:51
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,"Benefits:still to be used
Packaging:well packed and no damage",0.7628831267356873,daily-use; softening; repair,Conditioner,dermiecue,2024-09-12T11:55:06.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,"At least 99.07% Natural | Sulfate-free | Silicone-free | Paraben-free

Best for: Lessening hair fall and breakage



80% experienced less hair fall*

90% observed thicker hair*

✓ Fortifies strands against breakage with hydrolyzed wheat protein

✓ Softens & smoothens strands with sunflower, avocado & soybean oils

✓ Toxin-free For even stronger hair, use after our Natural Strengthening Shampoo.

*30-day clinical trial with continued use",₱199,2025-12-02 22:56:52
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,"Effectiveness:nice
Fragrance:goods
Texture:yes

Smoothie",0.9679712057113647,daily-use; softening; repair,Conditioner,p*****2,2022-10-20T04:32:24.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,"At least 99.07% Natural | Sulfate-free | Silicone-free | Paraben-free

Best for: Lessening hair fall and breakage



80% experienced less hair fall*

90% observed thicker hair*

✓ Fortifies strands against breakage with hydrolyzed wheat protein

✓ Softens & smoothens strands with sunflower, avocado & soybean oils

✓ Toxin-free For even stronger hair, use after our Natural Strengthening Shampoo.

*30-day clinical trial with continued use",₱199,2025-12-02 22:56:52
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,"My favorite conditioner....cooling effect sa scalp 
Well packaged thank you🍒😆",0.9598714113235474,daily-use; softening; repair,Conditioner,lalamenchu_2021,2022-09-19T10:43:59.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,"At least 99.07% Natural | Sulfate-free | Silicone-free | Paraben-free

Best for: Lessening hair fall and breakage



80% experienced less hair fall*

90% observed thicker hair*

✓ Fortifies strands against breakage with hydrolyzed wheat protein

✓ Softens & smoothens strands with sunflower, avocado & soybean oils

✓ Toxin-free For even stronger hair, use after our Natural Strengthening Shampoo.

*30-day clinical trial with continued use",₱199,2025-12-02 22:56:52
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,Picture and video not related for coins purposely. product is good. It serves its purpose. Ship immediately. Nice packaging. Will order again.,0.562211275100708,daily-use; softening; repair,Conditioner,i*****5,2025-10-20T09:02:49.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,"At least 99.07% Natural | Sulfate-free | Silicone-free | Paraben-free

Best for: Lessening hair fall and breakage



80% experienced less hair fall*

90% observed thicker hair*

✓ Fortifies strands against breakage with hydrolyzed wheat protein

✓ Softens & smoothens strands with sunflower, avocado & soybean oils

✓ Toxin-free For even stronger hair, use after our Natural Strengthening Shampoo.

*30-day clinical trial with continued use",₱199,2025-12-02 22:56:52
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,Item was shipped on time and was packed really well. Super love human natures product as always and will definitely buy again,0.9593533873558044,daily-use; softening; repair,Conditioner,c*****g,2022-01-30T04:43:55.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,"At least 99.07% Natural | Sulfate-free | Silicone-free | Paraben-free

Best for: Lessening hair fall and breakage



80% experienced less hair fall*

90% observed thicker hair*

✓ Fortifies strands against breakage with hydrolyzed wheat protein

✓ Softens & smoothens strands with sunflower, avocado & soybean oils

✓ Toxin-free For even stronger hair, use after our Natural Strengthening Shampoo.

*30-day clinical trial with continued use",₱199,2025-12-02 22:56:52
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,First time buying and correct item. hopefully it works thank youuuu,0.9387260675430298,daily-use; softening; repair,Conditioner,c*****_,2025-07-30T09:41:58.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,"At least 99.07% Natural | Sulfate-free | Silicone-free | Paraben-free

Best for: Lessening hair fall and breakage



80% experienced less hair fall*

90% observed thicker hair*

✓ Fortifies strands against breakage with hydrolyzed wheat protein

✓ Softens & smoothens strands with sunflower, avocado & soybean oils

✓ Toxin-free For even stronger hair, use after our Natural Strengthening Shampoo.

*30-day clinical trial with continued use",₱199,2025-12-02 22:56:52
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,Excellent quality. Shipped immediately. Big thanks po :) God bless po,0.9656999707221984,daily-use; softening; repair,Conditioner,j*****9,2023-08-08T11:39:24.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,"At least 99.07% Natural | Sulfate-free | Silicone-free | Paraben-free

Best for: Lessening hair fall and breakage



80% experienced less hair fall*

90% observed thicker hair*

✓ Fortifies strands against breakage with hydrolyzed wheat protein

✓ Softens & smoothens strands with sunflower, avocado & soybean oils

✓ Toxin-free For even stronger hair, use after our Natural Strengthening Shampoo.

*30-day clinical trial with continued use",₱199,2025-12-02 22:56:52
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,"well packed and fast delivery transaction
thank you 🙂",0.8062500953674316,daily-use; softening; repair,Conditioner,seilah16,2025-02-12T11:43:13.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,"At least 99.07% Natural | Sulfate-free | Silicone-free | Paraben-free

Best for: Lessening hair fall and breakage



80% experienced less hair fall*

90% observed thicker hair*

✓ Fortifies strands against breakage with hydrolyzed wheat protein

✓ Softens & smoothens strands with sunflower, avocado & soybean oils

✓ Toxin-free For even stronger hair, use after our Natural Strengthening Shampoo.

*30-day clinical trial with continued use",₱199,2025-12-02 22:56:52
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,"Thank you seller will try this one. Superb ang packaging sana okey din ang product, hopefully. Will order again next time.Received in good condition.",0.9284435510635376,daily-use; softening; repair,Conditioner,m*****1,2022-11-17T02:31:21.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,,,2025-12-02 22:57:06
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,"Texture:I hope effective lalo na sa dandruff at lagas ng buhok ko

bakit hindi tugma ang amout na nabayad ko at sa Recibo ninyo. 950 pesos po nabayaran ng mama ko tas sa recibo 854.99 lng po? Ano po ba ang exact amount nito? 🥴😞

Send ko picture ng recibo. Pls check each photo

Sa box din po wla actual price kun magkano sabi ng mama ko nilagyan nlng daw ng amount ni rider pgka tanong ni mama wla amount sa box pls check each photo po.",0.4550326466560364,daily-use; softening; repair,Conditioner,parrenotina,2023-11-25T12:54:28.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,,,2025-12-02 22:57:07
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,"Naka bubble wrap
Mabait, magalang at higit sa lahat guwapo si manong na nagdeliver. ⭐⭐⭐⭐⭐",0.934826135635376,daily-use; softening; repair,Conditioner,s*****e,2024-10-21T13:58:11.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,,,2025-12-02 22:57:07
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,"My most awaited brand, Hoping na umayos na buhok ko! Surely will buy again!",0.9750450253486633,daily-use; softening; repair,Conditioner,shieladanieles,2022-10-06T02:09:11.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,,,2025-12-02 22:57:07
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,Always a 💯 satisfied customer! ❤️ Been always using HHN ever since like kinalakihan na ng Kids namin kami apat from my husband to kids HHN ang gamit. Kahit saan na branch bumili all goods lalo na dito sa shopee nandyan sila fo your orders online para iwas lumabas this pandemic season. Thanks HHN🥰.,0.9267629981040955,daily-use; softening; repair,Conditioner,,2022-01-15T02:50:14.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,,,2025-12-02 22:57:07
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,"Effectiveness:Haven’t tried this yet.
Fragrance:smells natural
Texture:haven’t tried this yet.

Hope this will help my hair fall and hair dryness. Thanks human nature!",0.9723432064056396,daily-use; softening; repair,Conditioner,h*****t,2022-05-01T10:55:30.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,,,2025-12-02 22:57:07
Human Nature Strengthening Conditioner CGM Friendly Hairfall And Breakage Control,wavy,excited to use this for my low porosity hair!,0.9769524335861206,daily-use; softening; repair,Conditioner,j*****0,2025-11-14T09:54:48.000Z,https://shopee.ph/Human-Nature-Strengthening-Conditioner-Hairfall-And-Breakage-Control-(No-Harmful-Chemicals)-i.623745827.15919140870?extraParams=%7B%22display_model_id%22%3A104547981475%2C%22model_selection_logic%22%3A3%7D&sp_atk=3515d3eb-722b-4e17-9283-6bdcdaed7245&xptdk=3515d3eb-722b-4e17-9283-6bdcdaed7245,https://down-bs-us.img.susercontent.com/8affbca7aae75b660dfec1a4cf4a7c0d.jpg,,,2025-12-02 22:57:07
